date,code,close,pbMRQ,isST,ave_close,ave_pbMRQ,code_name,totalShare,marketCapitalization
2019-11-21,sz.000063,31.09,4.731856,0,31.408,4.780255400000001,中兴通讯,4225958707.0,132728911069.45601
2019-11-28,sz.000063,30.65,4.664889,0,30.524,4.645711799999999,中兴通讯,4225958707.0,128993163572.468
2019-12-05,sz.000063,31.95,4.863951,0,31.016,4.7210694,中兴通讯,4225958707.0,131072335256.312
2019-12-12,sz.000063,32.85,5.000963,0,32.058,4.880392,中兴通讯,4225958707.0,135475784229.006
2019-12-19,sz.000063,34.49,5.250630999999999,0,33.816,5.1480236,中兴通讯,4225958707.0,142905019635.91202
2019-12-26,sz.000063,33.9,5.160811,0,33.28,5.066424799999999,中兴通讯,4225958707.0,140639905768.96
2019-10-10,sz.000066,13.06,5.979766000000001,0,12.944,5.926653,中国长城,2928182053.0,37902388494.032005
2019-10-17,sz.000066,14.09,6.45137,0,13.651999999999996,6.2508238,中国长城,2928182053.0,39975541387.555984
2019-10-24,sz.000066,14.39,6.588731,0,13.944,6.384521599999999,中国长城,2928182053.0,40830570547.032005
2019-10-31,sz.000066,14.48,6.775251,0,15.588,7.1663202,中国长城,2928182053.0,45644501842.163994
2019-11-07,sz.000066,15.33,7.172969,0,15.179999999999998,7.1027836,中国长城,2928182053.0,44449803564.53999
2019-11-14,sz.000066,15.5,7.252513,0,14.968,7.0035878,中国长城,2928182053.0,43829028969.304
2019-11-21,sz.000066,16.1,7.5332550000000005,0,15.755999999999998,7.372296,中国长城,2928182053.0,46136436427.06799
2019-11-28,sz.000066,15.0,7.018561,0,15.15,7.0887462,中国长城,2928182053.0,44361958102.950005
2019-12-05,sz.000066,15.82,7.402242,0,15.32,7.168290000000002,中国长城,2928182053.0,44859749051.96
2019-12-12,sz.000066,16.36,7.654910000000001,0,16.392,7.669883199999999,中国长城,2928182053.0,47998760212.776
2019-12-19,sz.000066,16.33,7.640873,0,16.684,7.806511200000001,中国长城,2928182053.0,48853789372.25201
2019-12-26,sz.000066,15.95,7.46307,0,15.87,7.425637200000001,中国长城,2928182053.0,46470249181.11
2019-10-10,sz.000100,3.54,1.586199,0,3.554,1.5924724,TCL科技,13549648507.0,48155450793.878
2019-10-17,sz.000100,3.5,1.568276,0,3.522,1.578134,TCL科技,13549648507.0,47721862041.654
2019-10-24,sz.000100,3.38,1.514507,0,3.37,1.5100257999999998,TCL科技,13549648507.0,45662315468.590004
2019-10-31,sz.000100,3.29,1.4639799999999998,0,3.358,1.502609,TCL科技,13549648507.0,45499719686.506004
2019-11-07,sz.000100,3.62,1.610823,0,3.4799999999999995,1.5485262,TCL科技,13549648507.0,47152776804.35999
2019-11-14,sz.000100,3.54,1.575225,0,3.51,1.5618758,TCL科技,13549648507.0,47559266259.57
2019-11-21,sz.000100,3.48,1.548526,0,3.494,1.5547558000000001,TCL科技,13549648507.0,47342471883.458
2019-11-28,sz.000100,3.74,1.664221,0,3.6540000000000012,1.6259526000000002,TCL科技,13549648507.0,49510415644.57802
2019-12-05,sz.000100,3.95,1.757666,0,3.87,1.7220680000000002,TCL科技,13549648507.0,52437139722.090004
2019-12-12,sz.000100,3.91,1.7398669999999998,0,3.998,1.779025,TCL科技,13549648507.0,54171494730.986
2019-12-19,sz.000100,4.43,1.9712560000000001,0,4.3180000000000005,1.9214184,TCL科技,13549648507.0,58507382253.226006
2019-12-26,sz.000100,4.69,2.086951,0,4.476,1.9917252,TCL科技,13549648507.0,60648226717.332
2019-10-10,sz.000503,17.19,14.03909,0,17.406,14.215497199999998,国新健康,898822204.0,15644899282.824
2019-10-17,sz.000503,17.04,13.916585000000001,0,17.168,14.021122599999998,国新健康,898822204.0,15430979598.272
2019-10-24,sz.000503,16.3,13.312226,0,16.714000000000002,13.6503402,国新健康,898822204.0,15022914317.656002
2019-10-31,sz.000503,15.2,12.878733,0,16.292,13.4961092,国新健康,898822204.0,14643611347.568
2019-11-07,sz.000503,14.93,12.649966000000001,0,15.068,12.766891799999998,国新健康,898822204.0,13543452969.872
2019-11-14,sz.000503,15.15,12.836369,0,15.110000000000005,12.8024776,国新健康,898822204.0,13581203502.440004
2019-11-21,sz.000503,17.2,14.573304,0,16.990000000000002,14.395373600000001,国新健康,898822204.0,15270989245.960001
2019-11-28,sz.000503,16.31,13.819220000000001,0,16.660000000000004,14.115769400000001,国新健康,898822204.0,14974377918.640003
2019-12-05,sz.000503,17.39,14.734288000000001,0,16.932000000000002,14.3462314,国新健康,898822204.0,15218857558.128002
2019-12-12,sz.000503,16.58,14.047987,0,17.163999999999998,14.542801400000002,国新健康,898822204.0,15427384309.455997
2019-12-19,sz.000503,18.22,15.437534,0,17.336000000000002,14.688534399999998,国新健康,898822204.0,15581981728.544003
2019-12-26,sz.000503,18.32,15.522263,0,18.094,15.330776599999998,国新健康,898822204.0,16263288959.176
2019-10-10,sz.000586,12.2,9.81433,0,12.048000000000002,9.6920528,汇源通信,193440000.0,2330565120.0000005
2019-10-17,sz.000586,11.95,9.613217,0,12.072000000000001,9.71136,汇源通信,193440000.0,2335207680.0
2019-10-24,sz.000586,11.65,9.371881,0,11.832,9.518291,汇源通信,193440000.0,2288782080.0
2019-10-31,sz.000586,11.14,8.891210000000001,0,11.64,9.3351076,汇源通信,193440000.0,2251641600.0
2019-11-07,sz.000586,10.81,8.627825999999999,0,10.95,8.7395648,汇源通信,193440000.0,2118167999.9999998
2019-11-14,sz.000586,10.2,8.140965,0,10.334000000000001,8.2479144,汇源通信,193440000.0,1999008960.0000002
2019-11-21,sz.000586,10.35,8.260685,0,10.212,8.1505422,汇源通信,193440000.0,1975409280.0
2019-11-28,sz.000586,9.82,7.837674000000001,0,9.966,7.9542016,汇源通信,193440000.0,1927823039.9999998
2019-12-05,sz.000586,10.23,8.164909,0,10.027999999999999,8.003685800000001,汇源通信,193440000.0,1939816319.9999998
2019-12-12,sz.000586,10.42,8.316554,0,10.284,8.208008000000001,汇源通信,193440000.0,1989336960.0000002
2019-12-19,sz.000586,10.73,8.563976,0,10.62,8.476181,汇源通信,193440000.0,2054332799.9999998
2019-12-26,sz.000586,10.42,8.316554,0,10.368,8.275051,汇源通信,193440000.0,2005585920.0
2019-10-10,sz.000733,16.4,1.6425130000000001,0,16.130000000000006,1.6154719999999998,振华科技,514805618.0,8303814618.340003
2019-10-17,sz.000733,16.4,1.6425130000000001,0,16.424,1.6449168,振华科技,514805618.0,8455167470.032
2019-10-24,sz.000733,15.89,1.591435,0,15.962,1.5986462,振华科技,514805618.0,8217327274.516
2019-10-31,sz.000733,16.4,1.570856,0,16.310000000000002,1.6191678000000005,振华科技,514805618.0,8396479629.580001
2019-11-07,sz.000733,16.83,1.6120430000000001,0,16.753999999999998,1.6047633999999997,振华科技,514805618.0,8625053323.971998
2019-11-14,sz.000733,15.79,1.512428,0,15.742,1.5078302,振华科技,514805618.0,8104070038.556001
2019-11-21,sz.000733,15.2,1.455915,0,15.354000000000001,1.470666,振华科技,514805618.0,7904325458.772
2019-11-28,sz.000733,14.8,1.417602,0,14.845999999999998,1.4220077999999998,振华科技,514805618.0,7642804204.827999
2019-12-05,sz.000733,15.82,1.515301,0,15.598000000000004,1.494037,振华科技,514805618.0,8029938029.564002
2019-12-12,sz.000733,16.43,1.5737290000000002,0,16.192,1.5509326,振华科技,514805618.0,8335732566.656
2019-12-19,sz.000733,16.77,1.606296,0,16.816,1.610702,振华科技,514805618.0,8656971272.288
2019-12-26,sz.000733,17.35,1.6618509999999997,0,16.468,1.5773696,振华科技,514805618.0,8477818917.224
2019-10-10,sz.000793,2.94,1.2016440000000002,0,2.922,1.194287,华闻集团,1997245457.0,5835951225.354
2019-10-17,sz.000793,3.01,1.2302540000000002,0,3.0060000000000002,1.2286194,华闻集团,1997245457.0,6003719843.742001
2019-10-24,sz.000793,2.95,1.2057309999999999,0,2.962,1.2106358,华闻集团,1997245457.0,5915841043.634001
2019-10-31,sz.000793,3.04,1.2422600000000001,0,3.1979999999999995,1.3069354,华闻集团,1997245457.0,6387190971.485999
2019-11-07,sz.000793,2.99,1.2218280000000001,0,2.992,1.222645,华闻集团,1997245457.0,5975758407.344
2019-11-14,sz.000793,2.97,1.213655,0,2.98,1.2177412,华闻集团,1997245457.0,5951791461.86
2019-11-21,sz.000793,3.04,1.2422600000000001,0,2.954,1.2071166000000002,华闻集团,1997245457.0,5899863079.978001
2019-11-28,sz.000793,2.91,1.189137,0,2.9360000000000004,1.1997612,华闻集团,1997245457.0,5863912661.752001
2019-12-05,sz.000793,2.94,1.201396,0,2.908,1.1883192,华闻集团,1997245457.0,5807989788.955999
2019-12-12,sz.000793,2.94,1.201396,0,2.958,1.2087511999999998,华闻集团,1997245457.0,5907852061.806001
2019-12-19,sz.000793,3.28,1.340333,0,3.074,1.256153,华闻集团,1997245457.0,6139532534.818
2019-12-26,sz.000793,3.3,1.3485049999999998,0,3.182,1.300286,华闻集团,1997245457.0,6355235044.174
2019-10-10,sz.000836,3.84,3.6920010000000003,0,3.8459999999999988,3.6977696000000004,富通鑫茂,1208455224.0,4647718791.503999
2019-10-17,sz.000836,3.82,3.672772,0,3.918,3.7669948,富通鑫茂,1208455224.0,4734727567.632
2019-10-24,sz.000836,3.92,3.768918,0,3.8360000000000003,3.688155000000001,富通鑫茂,1208455224.0,4635634239.264
2019-10-31,sz.000836,4.0,3.858482,0,4.134,3.9797667999999993,富通鑫茂,1208455224.0,4995753896.016001
2019-11-07,sz.000836,4.21,4.061052,0,4.130000000000001,3.9838824,富通鑫茂,1208455224.0,4990920075.120001
2019-11-14,sz.000836,4.32,4.16716,0,4.2799999999999985,4.1285754,富通鑫茂,1208455224.0,5172188358.719998
2019-11-21,sz.000836,4.07,3.9260050000000004,0,4.168,4.020537600000001,富通鑫茂,1208455224.0,5036841373.632
2019-11-28,sz.000836,3.8,3.665557,0,3.842,3.7060714,富通鑫茂,1208455224.0,4642884970.608
2019-12-05,sz.000836,3.73,3.5980339999999997,0,3.7239999999999998,3.5922464000000005,富通鑫茂,1208455224.0,4500287254.176
2019-12-12,sz.000836,3.77,3.636619,0,3.7760000000000002,3.6424064,富通鑫茂,1208455224.0,4563126925.824
2019-12-19,sz.000836,3.89,3.7523730000000004,0,3.852,3.7157176,富通鑫茂,1208455224.0,4654969522.848
2019-12-26,sz.000836,3.73,3.5980339999999997,0,3.73,3.598034,富通鑫茂,1208455224.0,4507537985.5199995
2019-10-10,sz.000917,6.15,0.853109,0,5.9700000000000015,0.8281394000000001,电广传媒,1417556338.0,8462811337.8600025
2019-10-17,sz.000917,6.28,0.871142,0,6.247999999999999,0.8667028,电广传媒,1417556338.0,8856891999.824
2019-10-24,sz.000917,6.19,0.858657,0,6.087999999999999,0.844508,电广传媒,1417556338.0,8630082985.744
2019-10-31,sz.000917,6.5,0.8809370000000001,0,6.602000000000001,0.9116639999999999,电广传媒,1417556338.0,9358706943.476002
2019-11-07,sz.000917,6.4,0.867384,0,6.456,0.8749735999999999,电广传媒,1417556338.0,9151743718.128
2019-11-14,sz.000917,6.15,0.8335020000000001,0,6.362,0.8622340000000001,电广传媒,1417556338.0,9018493422.356
2019-11-21,sz.000917,6.12,0.8294360000000001,0,6.090000000000002,0.82537,电广传媒,1417556338.0,8632918098.420002
2019-11-28,sz.000917,6.01,0.814528,0,6.066,0.8221171999999999,电广传媒,1417556338.0,8598896746.308
2019-12-05,sz.000917,6.1,0.826725,0,6.017999999999999,0.815612,电广传媒,1417556338.0,8530854042.083999
2019-12-12,sz.000917,6.17,0.8362120000000001,0,6.1960000000000015,0.8397361999999999,电广传媒,1417556338.0,8783179070.248003
2019-12-19,sz.000917,6.62,0.8972,0,6.486000000000001,0.8790391999999999,电广传媒,1417556338.0,9194270408.268002
2019-12-26,sz.000917,6.57,0.890424,0,6.494,0.8801236000000001,电广传媒,1417556338.0,9205610858.972
2019-10-10,sz.000938,31.9,2.396889,0,31.605999999999998,2.3747986,紫光股份,2042914196.0,64568346078.77599
2019-10-17,sz.000938,30.3,2.276669,0,31.18,2.3427898,紫光股份,2042914196.0,63698064631.28
2019-10-24,sz.000938,29.9,2.246614,0,30.266,2.2741142000000005,紫光股份,2042914196.0,61830841056.135994
2019-10-31,sz.000938,29.42,2.177907,0,30.03,2.2498538,紫光股份,2042914196.0,61348713305.880005
2019-11-07,sz.000938,29.12,2.1556990000000003,0,29.608,2.1918244,紫光股份,2042914196.0,60486603515.168
2019-11-14,sz.000938,28.26,2.092034,0,28.264,2.0923306,紫光股份,2042914196.0,57740926835.743996
2019-11-21,sz.000938,28.63,2.119425,0,28.924,2.1411892000000003,紫光股份,2042914196.0,59089250205.104
2019-11-28,sz.000938,27.44,2.031331,0,27.441999999999997,2.0314794,紫光股份,2042914196.0,56061651366.631996
2019-12-05,sz.000938,27.94,2.068345,0,27.406,2.0288144000000004,紫光股份,2042914196.0,55988106455.576
2019-12-12,sz.000938,30.06,2.225285,0,29.71,2.1993751999999995,紫光股份,2042914196.0,60694980763.16
2019-12-19,sz.000938,30.97,2.2926509999999998,0,30.852,2.2839152,紫光股份,2042914196.0,63027988774.992004
2019-12-26,sz.000938,31.3,2.31708,0,30.6,2.2652604,紫光股份,2042914196.0,62513174397.600006
2019-10-10,sz.002073,5.72,1.23068,0,5.728,1.232401,软控股份,933986674.0,5349875668.672
2019-10-17,sz.002073,5.73,1.232831,0,5.728,1.232401,软控股份,933986674.0,5349875668.672
2019-10-24,sz.002073,5.64,1.21817,0,5.622000000000001,1.2133383999999998,软控股份,933986674.0,5250873081.228001
2019-10-31,sz.002073,4.66,1.006502,0,5.3740000000000006,1.1607176,软控股份,933986674.0,5019244386.076
2019-11-07,sz.002073,4.48,0.967625,0,4.416,0.9538014000000001,软控股份,933986674.0,4124485152.3840003
2019-11-14,sz.002073,4.37,0.943866,0,4.396,0.9494815999999999,软控股份,933986674.0,4105805418.904
2019-11-21,sz.002073,4.39,0.9481860000000001,0,4.364,0.9425698,软控股份,933986674.0,4075917845.336
2019-11-28,sz.002073,4.25,0.917947,0,4.306,0.9300424,软控股份,933986674.0,4021746618.244
2019-12-05,sz.002073,4.49,0.969784,0,4.3820000000000014,0.9464574,软控股份,933986674.0,4092729605.4680014
2019-12-12,sz.002073,4.56,0.9849040000000001,0,4.6080000000000005,0.995271,软控股份,933986674.0,4303810593.792001
2019-12-19,sz.002073,4.86,1.0497,0,4.8180000000000005,1.0406284,软控股份,933986674.0,4499947795.332001
2019-12-26,sz.002073,4.72,1.019462,0,4.738,1.0233496,软控股份,933986674.0,4425228861.412001
2019-10-10,sz.002093,8.96,2.7303740000000003,0,8.895999999999997,2.7108712,国脉科技,1007500000.0,8962719999.999998
2019-10-17,sz.002093,8.82,2.687712,0,8.9,2.7120900000000003,国脉科技,1007500000.0,8966750000.0
2019-10-24,sz.002093,8.6,2.6206709999999998,0,8.624,2.6279848,国脉科技,1007500000.0,8688680000.0
2019-10-31,sz.002093,8.63,2.6242419999999997,0,8.867999999999997,2.6966138000000006,国脉科技,1007500000.0,8934509999.999996
2019-11-07,sz.002093,8.56,2.6029560000000003,0,8.684000000000001,2.6406624,国脉科技,1007500000.0,8749130000.000002
2019-11-14,sz.002093,8.18,2.487404,0,8.239999999999998,2.505649,国脉科技,1007500000.0,8301799999.999998
2019-11-21,sz.002093,8.18,2.487404,0,8.154,2.4794978,国脉科技,1007500000.0,8215155000.0
2019-11-28,sz.002093,7.85,2.387057,0,7.938,2.413816,国脉科技,1007500000.0,7997535000.0
2019-12-05,sz.002093,7.98,2.426587,0,7.880000000000001,2.396179,国脉科技,1007500000.0,7939100000.000001
2019-12-12,sz.002093,8.08,2.4569959999999997,0,8.058,2.4503060000000003,国脉科技,1007500000.0,8118435000.0
2019-12-19,sz.002093,8.36,2.542139,0,8.288,2.5202452000000006,国脉科技,1007500000.0,8350160000.0
2019-12-26,sz.002093,8.04,2.444832,0,8.026,2.4405752,国脉科技,1007500000.0,8086195000.0
2019-10-10,sz.002115,8.33,2.511333,0,8.225999999999999,2.4799787999999996,三维通信,719627217.0,5919653487.042
2019-10-17,sz.002115,8.08,2.435963,0,8.196,2.4709343999999995,三维通信,719627217.0,5898064670.532
2019-10-24,sz.002115,7.79,2.348533,0,7.8660000000000005,2.3714456000000004,三维通信,719627217.0,5660587688.922
2019-10-31,sz.002115,8.26,2.388106,0,8.245999999999999,2.4655838,三维通信,719627217.0,5934046031.381999
2019-11-07,sz.002115,8.84,2.555793,0,8.709999999999999,2.518208,三维通信,719627217.0,6267953060.07
2019-11-14,sz.002115,8.36,2.417017,0,8.292,2.3973572,三维通信,719627217.0,5967148883.364
2019-11-21,sz.002115,8.73,2.523991,0,8.670000000000002,2.5066438,三维通信,719627217.0,6239167971.390001
2019-11-28,sz.002115,8.16,2.359194,0,8.288,2.3962006,三维通信,719627217.0,5964270374.496
2019-12-05,sz.002115,8.55,2.4704479999999998,0,8.384,2.4224836000000005,三维通信,719627217.0,6033354587.328
2019-12-12,sz.002115,8.84,2.554241,0,8.702000000000002,2.514367,三维通信,719627217.0,6262196042.334002
2019-12-19,sz.002115,8.89,2.5686880000000003,0,8.948,2.5854466,三维通信,719627217.0,6439224337.716001
2019-12-26,sz.002115,8.89,2.5686880000000003,0,8.89,2.5686880000000003,三维通信,719627217.0,6397485959.13
2019-10-10,sz.002148,5.5,2.702203,0,5.434,2.6697766,北纬科技,565773727.0,3074414432.518
2019-10-17,sz.002148,5.43,2.667811,0,5.482,2.6933594000000003,北纬科技,565773727.0,3101571571.414
2019-10-24,sz.002148,5.32,2.6137669999999997,0,5.322,2.6147498,北纬科技,565773727.0,3011047775.094
2019-10-31,sz.002148,5.12,2.528781,0,5.314000000000001,2.6245978,北纬科技,565773727.0,3006521585.2780004
2019-11-07,sz.002148,5.17,2.553476,0,5.192,2.5643418,北纬科技,565773727.0,2937497190.584
2019-11-14,sz.002148,4.96,2.4497560000000003,0,5.0200000000000005,2.4793902,北纬科技,565773727.0,2840184109.5400004
2019-11-21,sz.002148,5.26,2.597927,0,5.17,2.5534756,北纬科技,565773727.0,2925050168.59
2019-11-28,sz.002148,5.03,2.4843290000000002,0,5.072,2.5050732,北纬科技,565773727.0,2869604343.344
2019-12-05,sz.002148,5.12,2.528781,0,5.0920000000000005,2.5149513999999997,北纬科技,565773727.0,2880919817.8840003
2019-12-12,sz.002148,5.16,2.548537,0,5.167999999999999,2.5524882,北纬科技,565773727.0,2923918621.1359997
2019-12-19,sz.002148,5.55,2.741159,0,5.372000000000001,2.653244,北纬科技,565773727.0,3039336461.4440002
2019-12-26,sz.002148,5.45,2.691768,0,5.33,2.6325,北纬科技,565773727.0,3015573964.91
2019-10-10,sz.002151,22.09,2.702173,0,22.08,2.7009498,北斗星通,490568032.0,10831742146.56
2019-10-17,sz.002151,21.74,2.659359,0,21.941999999999997,2.6840688000000004,北斗星通,490568032.0,10764043758.144
2019-10-24,sz.002151,21.31,2.603342,0,21.418000000000003,2.6192868,北斗星通,490568032.0,10506986109.376001
2019-10-31,sz.002151,21.15,2.6493330000000004,0,21.46,2.6613736,北斗星通,490568032.0,10527589966.720001
2019-11-07,sz.002151,21.86,2.73827,0,21.695999999999998,2.7177267999999994,北斗星通,490568032.0,10643364022.272
2019-11-14,sz.002151,21.08,2.640564,0,21.112,2.6445726,北斗星通,490568032.0,10356872291.584
2019-11-21,sz.002151,21.4,2.6806490000000003,0,21.022,2.6332988,北斗星通,490568032.0,10312721168.703999
2019-11-28,sz.002151,20.74,2.5979740000000002,0,20.918000000000003,2.6202712000000004,北斗星通,490568032.0,10261702093.376001
2019-12-05,sz.002151,21.45,2.686912,0,21.088,2.641566,北斗星通,490568032.0,10345098658.816
2019-12-12,sz.002151,22.22,2.7833650000000003,0,21.896,2.7427794,北斗星通,490568032.0,10741477628.672
2019-12-19,sz.002151,23.67,2.964998,0,23.178,2.903368,北斗星通,490568032.0,11370385845.696001
2019-12-26,sz.002151,24.17,3.02763,0,23.778000000000002,2.9785264,北斗星通,490568032.0,11664726664.896002
2019-10-10,sz.002152,9.11,2.491836,0,8.852,2.4212662000000003,广电运通,2408993951.0,21324414454.252
2019-10-17,sz.002152,8.3,2.270279,0,8.574000000000002,2.3452256,广电运通,2408993951.0,20654714135.874004
2019-10-24,sz.002152,8.41,2.3003669999999996,0,8.334,2.2795788000000003,广电运通,2408993951.0,20076555587.634
2019-10-31,sz.002152,9.45,2.550729,0,9.267999999999999,2.5016038000000003,广电运通,2408993951.0,22326555937.867996
2019-11-07,sz.002152,8.9,2.4022740000000002,0,9.01,2.4319648000000003,广电运通,2408993951.0,21705035498.51
2019-11-14,sz.002152,8.43,2.2754119999999998,0,8.416,2.2716334,广电运通,2408993951.0,20274093091.616
2019-11-21,sz.002152,8.36,2.2565180000000002,0,8.318,2.2451812,广电运通,2408993951.0,20038011684.418
2019-11-28,sz.002152,7.81,2.108063,0,7.914,2.1361342,广电运通,2408993951.0,19064778128.214
2019-12-05,sz.002152,8.05,2.172843,0,7.8599999999999985,2.1215584,广电运通,2408993951.0,18934692454.859997
2019-12-12,sz.002152,8.31,2.2430220000000003,0,8.248000000000001,2.2262869999999997,广电运通,2408993951.0,19869382107.848003
2019-12-19,sz.002152,8.94,2.4130700000000003,0,8.749999999999998,2.3617858000000003,广电运通,2408993951.0,21078697071.249996
2019-12-26,sz.002152,9.36,2.526436,0,8.863999999999997,2.3925563999999997,广电运通,2408993951.0,21353322381.663994
2019-10-10,sz.002181,4.32,1.248653,0,4.263999999999999,1.2324667999999999,粤传媒,1161058174.0,4950752053.935999
2019-10-17,sz.002181,4.94,1.427858,0,4.92,1.4220770000000005,粤传媒,1161058174.0,5712406216.08
2019-10-24,sz.002181,5.42,1.551764,0,5.207999999999999,1.4965791999999998,粤传媒,1161058174.0,6046790970.191999
2019-10-31,sz.002181,5.04,1.442968,0,5.124,1.4670178,粤传媒,1161058174.0,5949262083.575999
2019-11-07,sz.002181,5.27,1.508818,0,5.218,1.4939303999999998,粤传媒,1161058174.0,6058401551.932
2019-11-14,sz.002181,4.64,1.328447,0,4.792,1.3719652,粤传媒,1161058174.0,5563790769.808
2019-11-21,sz.002181,4.91,1.405749,0,4.824,1.381127,粤传媒,1161058174.0,5600944631.375999
2019-11-28,sz.002181,4.7,1.345625,0,4.776,1.3673845999999998,粤传媒,1161058174.0,5545213839.024
2019-12-05,sz.002181,4.75,1.359941,0,4.715999999999998,1.3502062,粤传媒,1161058174.0,5475550348.583998
2019-12-12,sz.002181,4.97,1.422927,0,5.008,1.4338066,粤传媒,1161058174.0,5814579335.392
2019-12-19,sz.002181,5.42,1.551764,0,5.19,1.4859142,粤传媒,1161058174.0,6025891923.06
2019-12-26,sz.002181,5.96,1.706368,0,5.386,1.5420295999999998,粤传媒,1161058174.0,6253459325.1640005
2019-10-10,sz.002195,3.32,1.9365830000000002,0,3.326,1.9400832,二三四五,5770427743.0,19192442673.218
2019-10-17,sz.002195,3.31,1.93075,0,3.3480000000000003,1.952916,二三四五,5770427743.0,19319392083.564003
2019-10-24,sz.002195,3.27,1.907418,0,3.2460000000000004,1.8934186000000002,二三四五,5770427743.0,18730808453.778004
2019-10-31,sz.002195,3.26,1.882475,0,3.39,1.957543,二三四五,5770427743.0,19561750048.77
2019-11-07,sz.002195,3.22,1.859377,0,3.246,1.8743906000000004,二三四五,5770427743.0,18730808453.778
2019-11-14,sz.002195,3.06,1.7669860000000002,0,3.0980000000000003,1.7889285999999998,二三四五,5770427743.0,17876785147.814003
2019-11-21,sz.002195,3.04,1.755437,0,3.0239999999999996,1.7461976000000003,二三四五,5770427743.0,17449773494.831997
2019-11-28,sz.002195,2.99,1.726564,0,3.0180000000000002,1.7427328000000002,二三四五,5770427743.0,17415150928.374
2019-12-05,sz.002195,3.06,1.7669860000000002,0,3.032,1.7508173999999999,二三四五,5770427743.0,17495936916.776
2019-12-12,sz.002195,3.05,1.761211,0,3.092,1.7854636000000002,二三四五,5770427743.0,17842162581.356
2019-12-19,sz.002195,3.33,1.922896,0,3.214,1.8559122,二三四五,5770427743.0,18546154766.002
2019-12-26,sz.002195,3.21,1.853602,0,3.1860000000000004,1.8397436000000005,二三四五,5770427743.0,18384582789.198
2019-10-10,sz.300017,10.3,2.659826,0,10.128,2.6154092,网宿科技,2432988728.0,24641309837.184002
2019-10-17,sz.300017,10.03,2.590102,0,10.226,2.6407160000000003,网宿科技,2432988728.0,24879742732.528004
2019-10-24,sz.300017,9.73,2.514834,0,9.738,2.5160234000000004,网宿科技,2432988728.0,23692444233.264
2019-10-31,sz.300017,9.53,2.466022,0,9.85,2.5476058,网宿科技,2432988728.0,23964938970.8
2019-11-07,sz.300017,9.0,2.328877,0,9.264,2.3971910000000003,网宿科技,2432988728.0,22539207576.191998
2019-11-14,sz.300017,8.75,2.264186,0,8.693999999999999,2.2496954,网宿科技,2432988728.0,21152404001.232
2019-11-21,sz.300017,8.96,2.318527,0,8.934000000000003,2.3117992000000003,网宿科技,2432988728.0,21736321295.952007
2019-11-28,sz.300017,8.7,2.251248,0,8.756,2.2657388000000003,网宿科技,2432988728.0,21303249302.368
2019-12-05,sz.300017,9.07,2.346991,0,8.972000000000001,2.321632,网宿科技,2432988728.0,21828774867.616005
2019-12-12,sz.300017,9.23,2.388393,0,9.122,2.3604467999999996,网宿科技,2432988728.0,22193723176.815998
2019-12-19,sz.300017,10.1,2.613518,0,9.724,2.5162228,网宿科技,2432988728.0,23658382391.072
2019-12-26,sz.300017,9.53,2.466022,0,9.517999999999999,2.4629172,网宿科技,2432988728.0,23157186713.103996
2019-10-10,sz.300027,4.4,1.50327,0,4.5299999999999985,1.5476848,华谊兄弟,2794955919.0,12661150313.069996
2019-10-17,sz.300027,4.26,1.455439,0,4.312,1.4732046,华谊兄弟,2794955919.0,12051849922.728
2019-10-24,sz.300027,4.42,1.510103,0,4.2780000000000005,1.4615884,华谊兄弟,2794955919.0,11956821421.482002
2019-10-31,sz.300027,4.38,1.535549,0,4.456,1.5541926000000001,华谊兄弟,2794955919.0,12454323575.064001
2019-11-07,sz.300027,4.58,1.605666,0,4.504,1.5790216,华谊兄弟,2794955919.0,12588481459.175999
2019-11-14,sz.300027,4.42,1.5495729999999999,0,4.5120000000000005,1.5818261999999998,华谊兄弟,2794955919.0,12610841106.528002
2019-11-21,sz.300027,4.52,1.584631,0,4.466,1.5656994000000002,华谊兄弟,2794955919.0,12482273134.254
2019-11-28,sz.300027,4.36,1.528538,0,4.386,1.5376528,华谊兄弟,2794955919.0,12258676660.734001
2019-12-05,sz.300027,4.41,1.546067,0,4.3660000000000005,1.530641,华谊兄弟,2794955919.0,12202777542.354002
2019-12-12,sz.300027,4.7,1.647736,0,4.71,1.6512414,华谊兄弟,2794955919.0,13164242378.49
2019-12-19,sz.300027,5.31,1.861591,0,5.06,1.7739454,华谊兄弟,2794955919.0,14142476950.14
2019-12-26,sz.300027,4.86,1.6995639999999999,0,4.9,1.7144508000000005,华谊兄弟,2794955919.0,13695284003.1
2019-10-10,sz.300058,5.9,1.7004270000000001,0,5.88,1.6946626000000002,蓝色光标,2485475795.0,14614597674.6
2019-10-17,sz.300058,6.11,1.76095,0,6.04,1.7407757999999998,蓝色光标,2485475795.0,15012273801.8
2019-10-24,sz.300058,6.26,1.790713,0,6.246,1.7902986,蓝色光标,2485475795.0,15524281815.570002
2019-10-31,sz.300058,5.67,1.62194,0,6.017999999999999,1.7214874000000002,蓝色光标,2485475795.0,14957593334.309998
2019-11-07,sz.300058,5.47,1.5647280000000001,0,5.612,1.6053482,蓝色光标,2485475795.0,13948490161.54
2019-11-14,sz.300058,5.25,1.501796,0,5.336,1.5263969999999998,蓝色光标,2485475795.0,13262498842.12
2019-11-21,sz.300058,5.3,1.516099,0,5.2860000000000005,1.5120939999999998,蓝色光标,2485475795.0,13138225052.37
