date,code,close,pbMRQ,isST,ave_close,ave_pbMRQ,code_name
2019-10-24,sz.300392,7.1900,5.520961,0,7.218000000000001,5.5424618,腾信股份
2019-10-31,sz.300392,7.0000,5.348509,0,7.361999999999999,5.642214,腾信股份
2019-11-07,sz.300392,6.7900,5.188054,0,6.912000000000001,5.2812708,腾信股份
2019-11-14,sz.300392,6.7800,5.180413,0,6.714,5.1299844,腾信股份
2019-11-21,sz.300392,7.0400,5.379072,0,6.959999999999999,5.3179462,腾信股份
2019-11-28,sz.300392,6.7800,5.180413,0,6.959999999999999,5.317946000000001,腾信股份
2019-12-05,sz.300392,7.1200,5.440198,0,7.0139999999999985,5.3592062,腾信股份
2019-12-12,sz.300392,7.2100,5.508964,0,7.188,5.4921548,腾信股份
2019-12-19,sz.300392,7.6100,5.814594,0,7.4079999999999995,5.660251,腾信股份
2019-12-26,sz.300392,7.8100,5.967408,0,7.388,5.6449694,腾信股份
2020-01-03,sz.300392,7.9000,6.036175,0,7.766000000000001,5.933789,腾信股份
2020-01-10,sz.300392,7.9400,6.066738,0,7.967999999999999,6.0881318,腾信股份
2020-01-17,sz.300392,7.7200,5.898642,0,7.816,5.971992599999999,腾信股份
2020-02-03,sz.300392,6.7300,5.142210,0,7.518000000000001,5.744299000000001,腾信股份
2020-02-10,sz.300392,7.1000,5.424916,0,6.85,5.2338982,腾信股份
2020-02-17,sz.300392,7.1900,5.493683,0,6.9799999999999995,5.3332276,腾信股份
2020-02-24,sz.300392,7.9700,6.089660,0,7.696,5.860437999999999,腾信股份
2020-03-02,sz.300392,7.8600,6.005612,0,7.926,6.0560406,腾信股份
2020-03-09,sz.300392,7.6900,5.875719,0,8.038,6.1416166,腾信股份
2020-03-16,sz.300392,7.1900,5.493683,0,7.562,5.777918,腾信股份
2020-03-23,sz.300392,6.9500,5.310306,0,7.054,5.3897692,腾信股份
2020-03-30,sz.300392,6.8100,5.203335,0,7.064,5.3974098,腾信股份
2020-04-07,sz.300392,6.9000,5.272102,0,6.776000000000001,5.177357199999999,腾信股份
2020-04-14,sz.300392,6.8800,5.256820,0,6.954000000000001,5.313361800000001,腾信股份
2020-04-21,sz.300392,7.0400,5.379072,0,6.868,5.2476516,腾信股份
2020-04-28,sz.300392,6.3600,4.859503,0,6.736,5.146794,腾信股份
2018-04-10,sh.600060,15.2500,1.464343,0,15.729999999999999,1.5104339999999996,海信视像
2018-04-17,sh.600060,14.8600,1.426894,0,15.069999999999999,1.4470587999999998,海信视像
2018-04-24,sh.600060,15.1700,1.456661,0,15.014,1.4416818,海信视像
2018-05-03,sh.600060,13.1300,1.215944,0,13.878,1.305722,海信视像
2018-05-10,sh.600060,13.8400,1.281696,0,13.595999999999998,1.2590998,海信视像
2018-05-17,sh.600060,14.2700,1.321518,0,14.157999999999998,1.3111456000000001,海信视像
2018-05-24,sh.600060,14.3800,1.331705,0,14.504,1.343188,海信视像
2018-05-31,sh.600060,14.8400,1.374304,0,14.544,1.346892,海信视像
2018-06-07,sh.600060,14.7100,1.362265,0,14.648000000000001,1.3565236,海信视像
2018-06-14,sh.600060,14.1500,1.310405,0,14.330000000000002,1.3270742,海信视像
2018-06-22,sh.600060,13.2900,1.230762,0,13.451999999999998,1.2457642,海信视像
2018-06-29,sh.600060,13.3900,1.240023,0,13.172,1.2198342,海信视像
2018-07-06,sh.600060,12.6800,1.174271,0,13.126,1.215574,海信视像
2018-07-13,sh.600060,12.0500,1.115928,0,12.680000000000001,1.1742708,海信视像
2018-07-20,sh.600060,11.2400,1.040915,0,11.672,1.080922,海信视像
2018-07-27,sh.600060,11.5000,1.064993,0,11.528,1.0675862,海信视像
2018-08-03,sh.600060,10.4900,0.971459,0,10.924000000000001,1.0116508000000002,海信视像
2018-08-10,sh.600060,10.8400,1.003872,0,10.638,0.9851650000000001,海信视像
2018-08-17,sh.600060,10.4100,0.964050,0,10.601999999999999,0.9818311999999999,海信视像
2018-08-24,sh.600060,10.4300,0.965903,0,10.498000000000001,0.9722,海信视像
2018-08-31,sh.600060,9.9500,0.917164,0,10.532,0.9744911999999999,海信视像
2018-09-07,sh.600060,9.8800,0.910712,0,9.902000000000001,0.91274,海信视像
2018-09-14,sh.600060,9.6000,0.884902,0,9.618,0.8865616000000001,海信视像
2018-09-21,sh.600060,10.1800,0.938365,0,9.714,0.8954106,海信视像
2018-10-08,sh.600060,9.9100,0.913477,0,10.038,0.925276,海信视像
2018-10-15,sh.600060,8.7600,0.807473,0,9.325999999999999,0.8596458,海信视像
2018-10-22,sh.600060,9.0000,0.829596,0,8.565999999999999,0.7895909999999999,海信视像
2018-10-29,sh.600060,8.5300,0.786273,0,8.672,0.7993618,海信视像
2018-11-05,sh.600060,8.7600,0.824176,0,8.648,0.8103628,海信视像
2018-11-12,sh.600060,8.7800,0.826058,0,8.642,0.8130742,海信视像
2018-11-19,sh.600060,9.7000,0.912615,0,9.36,0.8806262,海信视像
2018-11-26,sh.600060,9.1500,0.860869,0,9.313999999999998,0.8762985999999999,海信视像
2018-12-03,sh.600060,9.4900,0.892857,0,9.248000000000001,0.8700888000000001,海信视像
2018-12-10,sh.600060,8.8900,0.836407,0,9.284,0.8734759999999999,海信视像
2018-12-17,sh.600060,8.7800,0.826058,0,8.914,0.838665,海信视像
2018-12-24,sh.600060,8.7700,0.825117,0,8.711999999999998,0.81966,海信视像
2019-01-02,sh.600060,8.3100,0.781838,0,8.654,0.814203,海信视像
2019-01-09,sh.600060,8.8800,0.835466,0,8.472,0.7970798,海信视像
2019-01-16,sh.600060,8.5600,0.805359,0,8.592,0.8083698,海信视像
2019-01-23,sh.600060,8.9100,0.838289,0,8.806000000000001,0.8285038,海信视像
2019-01-30,sh.600060,8.7200,0.820413,0,8.918000000000001,0.8390411999999999,海信视像
2019-02-13,sh.600060,8.9900,0.845815,0,8.584,0.8076171999999999,海信视像
2019-02-20,sh.600060,9.1400,0.859928,0,8.99,0.8458152,海信视像
2019-02-27,sh.600060,9.5600,0.899443,0,9.384,0.8828842,海信视像
2019-03-06,sh.600060,12.5500,1.180754,0,10.858,1.0215644000000002,海信视像
2019-03-13,sh.600060,11.1800,1.051859,0,11.456,1.0778264,海信视像
2019-03-20,sh.600060,10.8900,1.024575,0,10.822,1.0181771999999998,海信视像
2019-03-27,sh.600060,10.4800,0.986000,0,10.815999999999999,1.0176128,海信视像
2019-04-03,sh.600060,10.9100,1.026457,0,10.703999999999999,1.0070755999999998,海信视像
2019-04-11,sh.600060,10.6000,0.997291,0,10.902,1.0257042,海信视像
2019-04-18,sh.600060,10.8700,1.022693,0,10.802,1.0162952,海信视像
2019-04-25,sh.600060,10.1800,0.957775,0,10.66,1.0029353999999997,海信视像
2019-05-07,sh.600060,8.8600,0.820757,0,9.406,0.8771100000000001,海信视像
2019-05-14,sh.600060,8.8100,0.816125,0,8.882000000000001,0.8227949999999999,海信视像
2019-05-21,sh.600060,8.7200,0.807788,0,8.784,0.8137167999999999,海信视像
2019-05-28,sh.600060,8.3600,0.774439,0,8.404,0.7785150000000001,海信视像
2019-06-04,sh.600060,8.1500,0.754985,0,8.208,0.7603582,海信视像
2019-06-12,sh.600060,8.6000,0.796672,0,8.364,0.7748096,海信视像
2019-06-19,sh.600060,8.5800,0.794819,0,8.601999999999999,0.7968568,海信视像
2019-06-26,sh.600060,8.7100,0.806862,0,8.796,0.8148284,海信视像
2019-07-03,sh.600060,8.7900,0.814272,0,8.796,0.8148284,海信视像
2019-07-10,sh.600060,8.9200,0.826315,0,8.826,0.8176074,海信视像
2019-07-17,sh.600060,8.5900,0.795745,0,8.644,0.8007476,海信视像
2019-07-24,sh.600060,8.5000,0.787408,0,8.436000000000002,0.7814792,海信视像
2019-07-31,sh.600060,8.5200,0.789261,0,8.469999999999999,0.784629,海信视像
2019-08-07,sh.600060,8.1500,0.754985,0,8.296,0.7685101999999999,海信视像
2019-08-14,sh.600060,7.4900,0.691659,0,7.660000000000001,0.7078322,海信视像
2019-08-21,sh.600060,7.7200,0.712898,0,7.63,0.7045872,海信视像
2019-08-28,sh.600060,7.7700,0.717515,0,7.656000000000001,0.7069880000000001,海信视像
2019-09-04,sh.600060,7.8500,0.724903,0,7.758,0.7164071999999999,海信视像
2019-09-11,sh.600060,8.0700,0.745219,0,8.044,0.7428176000000001,海信视像
2019-09-19,sh.600060,9.0700,0.837563,0,8.842,0.8165084,海信视像
2019-09-26,sh.600060,8.4800,0.783080,0,8.772,0.8100441999999999,海信视像
2019-10-10,sh.600060,8.7900,0.811707,0,8.46,0.781233,海信视像
2019-10-17,sh.600060,8.9700,0.828329,0,8.894,0.8213106,海信视像
2019-10-24,sh.600060,9.7800,0.897940,0,9.459999999999999,0.8715202,海信视像
2019-10-31,sh.600060,9.1800,0.842852,0,9.314,0.8551549999999999,海信视像
2019-11-07,sh.600060,9.6200,0.883250,0,9.379999999999999,0.8612145999999999,海信视像
2019-11-14,sh.600060,9.1800,0.842852,0,9.176,0.8424843999999998,海信视像
2019-11-21,sh.600060,8.9800,0.824489,0,8.902000000000001,0.8173273999999999,海信视像
2019-11-28,sh.600060,9.3700,0.860296,0,9.418,0.8647031999999999,海信视像
2019-12-05,sh.600060,9.6000,0.881414,0,9.564,0.8781084,海信视像
2019-12-12,sh.600060,9.2000,0.844688,0,9.472,0.8696614,海信视像
2019-12-19,sh.600060,9.9000,0.908958,0,9.582,0.879761,海信视像
2019-12-26,sh.600060,10.9600,1.006280,0,10.254000000000001,0.9414598,海信视像
2020-01-03,sh.600060,11.2200,1.030152,0,11.024000000000001,1.0121566,海信视像
2020-01-10,sh.600060,10.9800,1.008117,0,11.05,1.0145436,海信视像
2020-01-17,sh.600060,12.1200,1.112785,0,11.398,1.046495,海信视像
2020-02-03,sh.600060,11.2300,1.031070,0,12.404000000000002,1.1388597999999999,海信视像
2020-02-10,sh.600060,13.2200,1.213780,0,12.808000000000002,1.1759526,海信视像
2020-02-17,sh.600060,13.1200,1.204599,0,13.282,1.2194726,海信视像
2020-02-24,sh.600060,12.3200,1.131147,0,12.626000000000001,1.1645678,海信视像
2020-03-02,sh.600060,12.8700,1.181645,0,12.501999999999999,1.1478572,海信视像
2020-03-09,sh.600060,12.6800,1.164200,0,13.262,1.2176360000000002,海信视像
2020-03-16,sh.600060,11.5200,1.057696,0,12.59,1.1559371999999999,海信视像
2020-03-23,sh.600060,9.6300,0.884168,0,10.432,0.9578026,海信视像
2020-03-30,sh.600060,9.4400,0.866723,0,9.858,0.9051014000000001,海信视像
2020-04-07,sh.600060,9.8400,0.903449,0,9.562000000000001,0.8779246,海信视像
2020-04-14,sh.600060,9.5500,0.876823,0,9.734,0.8937164000000001,海信视像
2020-04-21,sh.600060,9.6900,0.889677,0,9.551999999999998,0.8770064,海信视像
2020-04-28,sh.600060,10.5100,0.964964,0,9.964,0.9148338,海信视像
2018-04-10,sh.600088,14.5400,4.483325,0,14.338,4.4210396,中视传媒
2018-04-17,sh.600088,13.3900,4.128729,0,14.206,4.3803384,中视传媒
2018-04-24,sh.600088,13.3000,4.100978,0,13.276000000000002,4.093577999999999,中视传媒
2018-05-03,sh.600088,13.6100,4.044941,0,13.401999999999997,4.0720028,中视传媒
2018-05-10,sh.600088,13.8900,4.128158,0,13.702000000000002,4.0722842,中视传媒
2018-05-17,sh.600088,14.2600,4.238124,0,14.134,4.200676199999999,中视传媒
2018-05-24,sh.600088,14.2800,4.244068,0,14.687999999999999,4.3653268,中视传媒
2018-05-31,sh.600088,13.1900,3.920116,0,13.680000000000001,4.0657456000000005,中视传媒
2018-06-07,sh.600088,13.3700,3.973612,0,13.290000000000001,3.9498360000000003,中视传媒
2018-06-14,sh.600088,12.9800,3.857703,0,12.936000000000002,3.8446260000000003,中视传媒
2018-06-22,sh.600088,10.8700,3.230603,0,11.291999999999998,3.3560232,中视传媒
2018-06-29,sh.600088,9.4600,3.373856,0,10.402000000000001,3.314296,中视传媒
2018-07-06,sh.600088,9.4500,3.370289,0,9.392,3.3496036000000005,中视传媒
2018-07-13,sh.600088,9.5400,3.402387,0,9.534,3.4002472,中视传媒
2018-07-20,sh.600088,9.4300,3.363156,0,9.472,3.3781354,中视传媒
2018-07-27,sh.600088,9.7600,3.480849,0,9.844,3.510807,中视传媒
2018-08-03,sh.600088,9.0100,3.213366,0,9.399999999999999,3.352457,中视传媒
2018-08-10,sh.600088,9.2200,3.288261,0,9.068,3.2340509999999996,中视传媒
2018-08-17,sh.600088,8.6600,3.088540,0,9.006,3.2119389999999997,中视传媒
2018-08-24,sh.600088,8.9900,3.206233,0,8.948,3.1912536000000005,中视传媒
2018-08-31,sh.600088,8.9000,3.160958,0,9.024,3.2104168,中视传媒
2018-09-07,sh.600088,8.9400,3.175164,0,8.984,3.1907912,中视传媒
2018-09-14,sh.600088,8.9000,3.160958,0,8.854,3.1446199999999997,中视传媒
2018-09-21,sh.600088,9.0500,3.214232,0,8.925999999999998,3.1701918,中视传媒
2018-10-08,sh.600088,8.4200,2.990479,0,8.84,3.139648,中视传媒
2018-10-15,sh.600088,7.1100,2.525214,0,7.6819999999999995,2.728368,中视传媒
2018-10-22,sh.600088,7.8200,2.777381,0,7.372,2.6182673999999997,中视传媒
2018-10-29,sh.600088,7.7900,2.766726,0,7.787999999999999,2.7660156,中视传媒
2018-11-05,sh.600088,8.2000,2.852263,0,8.032,2.7938262,中视传媒
2018-11-12,sh.600088,8.3900,2.918352,0,8.178,2.8446100000000003,中视传媒
2018-11-19,sh.600088,8.9200,3.102705,0,8.830000000000002,3.0713998,中视传媒
2018-11-26,sh.600088,9.1000,3.165316,0,8.882000000000001,3.0894874000000003,中视传媒
2018-12-03,sh.600088,8.9600,3.116619,0,8.992,3.1277496,中视传媒
2018-12-10,sh.600088,8.6600,3.012268,0,8.734,3.0380078,中视传媒
2018-12-17,sh.600088,8.4500,2.939222,0,8.662,3.0129636000000004,中视传媒
2018-12-24,sh.600088,8.3300,2.897481,0,8.238,2.8654804,中视传媒
2019-01-02,sh.600088,8.3300,2.897481,0,8.328,2.8967856,中视传媒
2019-01-09,sh.600088,8.7900,3.057486,0,8.59,2.987919,中视传媒
2019-01-16,sh.600088,8.8300,3.071400,0,8.828,3.0707041999999998,中视传媒
2019-01-23,sh.600088,8.7900,3.057486,0,8.812,3.0651387999999997,中视传媒
2019-01-30,sh.600088,8.5300,2.967049,0,8.856,3.0804438,中视传媒
2019-02-13,sh.600088,8.9700,3.120097,0,8.68,3.0192243999999997,中视传媒
2019-02-20,sh.600088,9.5900,3.335756,0,9.242,3.2147087999999995,中视传媒
2019-02-27,sh.600088,11.2900,3.927079,0,10.92,3.7983792000000003,中视传媒
2019-03-06,sh.600088,12.3200,4.285351,0,11.52,4.0070814,中视传媒
2019-03-13,sh.600088,16.3000,5.669742,0,15.37,5.3462534,中视传媒
2019-03-20,sh.600088,22.4000,7.791547,0,18.958,6.5942922,中视传媒
2019-03-27,sh.600088,20.5600,7.151527,0,22.322000000000003,7.764415799999999,中视传媒
2019-04-03,sh.600088,21.2900,7.405448,0,20.151999999999997,7.0096096,中视传媒
2019-04-11,sh.600088,20.3400,7.075003,0,21.97,7.641977,中视传媒
2019-04-18,sh.600088,20.5000,7.130657,0,20.844,7.250312600000001,中视传媒
2019-04-25,sh.600088,19.0900,6.640207,0,20.336000000000002,7.073611600000001,中视传媒
2019-05-07,sh.600088,15.0500,4.927556,0,16.884,5.6065016,中视传媒
2019-05-14,sh.600088,15.3700,5.032328,0,15.302000000000001,5.010064399999999,中视传媒
2019-05-21,sh.600088,15.2000,4.976668,0,15.320000000000002,5.0159578,中视传媒
2019-05-28,sh.600088,15.3000,5.009410,0,15.138,4.956369,中视传媒
2019-06-04,sh.600088,13.7500,4.501920,0,14.508,4.7500990000000005,中视传媒
2019-06-12,sh.600088,13.8700,4.541210,0,13.774000000000001,4.5097784,中视传媒
2019-06-19,sh.600088,13.6500,4.469179,0,13.648000000000001,4.468524400000001,中视传媒
2019-06-26,sh.600088,13.7600,4.505194,0,13.874,4.5425194,中视传媒
2019-07-03,sh.600088,13.8300,4.528113,0,13.778,4.5110878,中视传媒
2019-07-10,sh.600088,13.4000,4.387326,0,13.4,4.387325800000001,中视传媒
2019-07-17,sh.600088,13.5500,4.436438,0,13.706,4.4875142,中视传媒
2019-07-24,sh.600088,13.3600,4.374230,0,13.282,4.3486914,中视传媒
2019-07-31,sh.600088,13.3800,4.380778,0,13.441999999999998,4.4010774,中视传媒
2019-08-07,sh.600088,12.2500,4.010802,0,12.748,4.173853199999999,中视传媒
2019-08-14,sh.600088,12.4800,4.086107,0,12.402000000000001,4.060568600000001,中视传媒
2019-08-21,sh.600088,12.8900,4.220346,0,12.802000000000001,4.1915336,中视传媒
2019-08-28,sh.600088,13.5000,4.420067,0,13.128,4.2982698,中视传媒
2019-09-04,sh.600088,15.0500,4.955369,0,14.728,4.849347400000001,中视传媒
2019-09-11,sh.600088,15.6400,5.149633,0,15.306000000000001,5.0396600000000005,中视传媒
2019-09-19,sh.600088,14.9000,4.905980,0,15.422,5.077854,中视传媒
2019-09-26,sh.600088,13.3200,4.385749,0,14.175999999999998,4.6675958,中视传媒
2019-10-10,sh.600088,14.0500,4.626109,0,13.443999999999999,4.4265772,中视传媒
2019-10-17,sh.600088,13.6100,4.481234,0,13.75,4.527330600000001,中视传媒
2019-10-24,sh.600088,13.3300,4.389041,0,13.366,4.4008944,中视传媒
2019-10-31,sh.600088,13.2900,4.326406,0,13.680000000000001,4.484309999999999,中视传媒
2019-11-07,sh.600088,13.0600,4.251532,0,13.235999999999999,4.308826600000001,中视传媒
2019-11-14,sh.600088,12.3800,4.030166,0,12.581999999999999,4.0959244,中视传媒
2019-11-21,sh.600088,12.7300,4.144104,0,12.536000000000001,4.0809498,中视传媒
2019-11-28,sh.600088,12.5300,4.078997,0,12.59,4.0985292,中视传媒
2019-12-05,sh.600088,12.6300,4.111550,0,12.495999999999999,4.0679284,中视传媒
2019-12-12,sh.600088,13.9500,4.541261,0,13.080000000000002,4.2580426000000005,中视传媒
2019-12-19,sh.600088,14.5400,4.733329,0,14.218,4.6285054,中视传媒
2019-12-26,sh.600088,13.5500,4.411046,0,13.506,4.396722199999999,中视传媒
2020-01-03,sh.600088,14.9200,4.857034,0,13.808000000000002,4.495035,中视传媒
2020-01-10,sh.600088,15.0900,4.912375,0,15.184000000000001,4.9429756,中视传媒
2020-01-17,sh.600088,17.5400,5.709944,0,17.157999999999998,5.585588400000001,中视传媒
2020-02-03,sh.600088,13.3000,4.329661,0,15.128,4.924745400000001,中视传媒
2020-02-10,sh.600088,13.3400,4.342683,0,13.069999999999999,4.2547874,中视传媒
2020-02-17,sh.600088,14.2000,4.622646,0,13.661999999999997,4.4475062,中视传媒
2020-02-24,sh.600088,16.6400,5.416960,0,16.318,5.2177299999999995,中视传媒
2020-03-02,sh.600088,15.0400,4.896098,0,15.466,5.0347774,中视传媒
2020-03-09,sh.600088,14.2700,4.645434,0,15.133999999999997,4.926698999999999,中视传媒
2020-03-16,sh.600088,13.0900,4.261298,0,14.034,4.5686062,中视传媒
2020-03-23,sh.600088,13.1500,4.280830,0,13.414000000000001,4.3667726,中视传媒
2020-03-30,sh.600088,13.1500,4.280830,0,13.606,4.429276,中视传媒
2020-04-07,sh.600088,13.4900,4.391514,0,13.25,4.3133843999999995,中视传媒
2020-04-14,sh.600088,13.5900,4.424067,0,13.682000000000002,4.454017,中视传媒
2020-04-21,sh.600088,13.3000,4.280268,0,13.328,4.3090142,中视传媒
2020-04-28,sh.600088,11.5100,3.805324,0,12.602,4.097401199999999,中视传媒
2018-04-10,sh.600601,3.0800,1.826549,0,3.112,1.8455264,方正科技
2018-04-17,sh.600601,2.9800,1.767246,0,3.04,1.8028278,方正科技
2018-04-24,sh.600601,3.0800,1.826549,0,3.076,1.8241772,方正科技
2018-05-03,sh.600601,3.3600,2.469273,0,3.444,2.2319486,方正科技
2018-05-10,sh.600601,3.2400,2.381085,0,3.282,2.4119508,方正科技
2018-05-17,sh.600601,3.1600,2.322293,0,3.21,2.359038,方正科技
2018-05-24,sh.600601,3.2200,2.366387,0,3.2060000000000004,2.3560984,方正科技
2018-05-31,sh.600601,3.0100,2.212057,0,3.064,2.2517418,方正科技
2018-06-07,sh.600601,3.0200,2.219406,0,3.0119999999999996,2.2135268000000003,方正科技
2018-06-14,sh.600601,2.9100,2.138567,0,2.9699999999999998,2.182661,方正科技
2018-06-22,sh.600601,2.7000,1.984237,0,2.72,1.9989352,方正科技
2018-06-29,sh.600601,2.7500,2.020983,0,2.714,1.9945260000000005,方正科技
2018-07-06,sh.600601,2.7500,2.020983,0,2.754,2.0239222000000003,方正科技
2018-07-13,sh.600601,2.8000,2.057728,0,2.7880000000000003,2.0489089999999996,方正科技
2018-07-20,sh.600601,2.9300,2.153265,0,2.906,2.1356273999999997,方正科技
2018-07-27,sh.600601,2.9800,2.190010,0,2.98,2.19001,方正科技
2018-08-03,sh.600601,2.8000,2.057728,0,2.8840000000000003,2.1194596,方正科技
2018-08-10,sh.600601,2.9000,2.131218,0,2.854,2.0974126,方正科技
2018-08-17,sh.600601,2.8100,2.065077,0,2.868,2.1077012,方正科技
2018-08-24,sh.600601,2.9100,2.138567,0,2.878,2.1150501999999998,方正科技
2018-08-31,sh.600601,2.8200,2.121389,0,2.884,2.1695344000000003,方正科技
2018-09-07,sh.600601,2.8200,2.121389,0,2.824,2.1243982000000003,方正科技
2018-09-14,sh.600601,2.7700,2.083776,0,2.7719999999999994,2.0852808,方正科技
2018-09-21,sh.600601,2.8100,2.113867,0,2.78,2.0912987999999997,方正科技
2018-10-08,sh.600601,2.7200,2.046163,0,2.762,2.077758,方正科技
2018-10-15,sh.600601,2.3400,1.810282,0,2.5420000000000003,1.9222555999999997,方正科技
2018-10-22,sh.600601,2.4700,1.910853,0,2.39,1.8489628,方正科技
2018-10-29,sh.600601,2.4100,1.864435,0,2.426,1.8768134,方正科技
2018-11-05,sh.600601,2.6100,2.019160,0,2.5,1.9340615999999997,方正科技
2018-11-12,sh.600601,2.7700,2.142940,0,2.7199999999999998,2.1042592,方正科技
2018-11-19,sh.600601,2.9200,2.258984,0,2.8760000000000003,2.2249448,方正科技
2018-11-26,sh.600601,2.6900,2.081050,0,2.7499999999999996,2.1274675999999997,方正科技
2018-12-03,sh.600601,2.7200,2.104259,0,2.6940000000000004,2.0841450000000004,方正科技
2018-12-10,sh.600601,2.6600,2.057842,0,2.7560000000000002,2.1321095999999997,方正科技
2018-12-17,sh.600601,2.6400,2.042369,0,2.658,2.0562944,方正科技
2018-12-24,sh.600601,2.6300,2.034633,0,2.622,2.0284442,方正科技
2019-01-02,sh.600601,2.5200,1.949534,0,2.542,1.9665538000000002,方正科技
2019-01-09,sh.600601,2.7100,2.096523,0,2.6399999999999997,2.0423692,方正科技
2019-01-16,sh.600601,2.7000,2.088787,0,2.69,2.0810503999999996,方正科技
2019-01-23,sh.600601,2.6700,2.065578,0,2.6860000000000004,2.077956,方正科技
2019-01-30,sh.600601,2.6000,2.011424,0,2.664,2.0609361999999996,方正科技
2019-02-13,sh.600601,2.8500,2.204830,0,2.704,2.0918812,方正科技
2019-02-20,sh.600601,2.9100,2.251248,0,2.8760000000000003,2.2249443999999996,方正科技
2019-02-27,sh.600601,3.1800,2.460126,0,3.098,2.396689,方正科技
2019-03-06,sh.600601,3.6000,2.785049,0,3.3200000000000003,2.568434,方正科技
2019-03-13,sh.600601,3.8200,2.955246,0,3.97,3.0712897999999997,方正科技
2019-03-20,sh.600601,4.2100,3.256960,0,3.874,2.997022,方正科技
2019-03-27,sh.600601,3.9000,3.017136,0,4.002,3.0960456,方正科技
2019-04-03,sh.600601,4.1000,3.171861,0,3.992,3.0883095999999997,方正科技
2019-04-11,sh.600601,3.8700,2.993927,0,3.9539999999999997,3.0589117999999997,方正科技
2019-04-18,sh.600601,3.8800,3.001664,0,3.8840000000000003,3.0047582000000004,方正科技
2019-04-25,sh.600601,3.6500,2.823730,0,3.7739999999999996,2.9196593999999996,方正科技
2019-05-07,sh.600601,3.1200,2.228967,0,3.3340000000000005,2.4004754,方正科技
2019-05-14,sh.600601,3.7200,2.657615,0,3.5919999999999996,2.5661698,方正科技
2019-05-21,sh.600601,3.8200,2.729056,0,3.7439999999999998,2.6747606,方正科技
2019-05-28,sh.600601,3.6700,2.621894,0,3.6620000000000004,2.6161788,方正科技
2019-06-04,sh.600601,3.5100,2.507588,0,3.5760000000000005,2.5547394,方正科技
2019-06-12,sh.600601,3.4900,2.493300,0,3.468,2.4775828,方正科技
2019-06-19,sh.600601,3.4000,2.429003,0,3.4219999999999997,2.4447198,方正科技
2019-06-26,sh.600601,3.4600,2.471867,0,3.4880000000000004,2.4918708,方正科技
2019-07-03,sh.600601,3.5200,2.514732,0,3.518,2.5133034,方正科技
2019-07-10,sh.600601,3.3400,2.386138,0,3.4019999999999997,2.4304316,方正科技
2019-07-17,sh.600601,3.4000,2.429003,0,3.3619999999999997,2.401855,方正科技
2019-07-24,sh.600601,3.2800,2.343273,0,3.3019999999999996,2.3589902,方正科技
2019-07-31,sh.600601,3.3100,2.364706,0,3.316,2.3689922,方正科技
2019-08-07,sh.600601,3.1700,2.264688,0,3.2120000000000006,2.2946931999999998,方正科技
2019-08-14,sh.600601,3.1600,2.257544,0,3.1420000000000003,2.2446843999999997,方正科技
2019-08-21,sh.600601,3.2800,2.343273,0,3.224,2.3032662000000004,方正科技
2019-08-28,sh.600601,3.3500,2.476771,0,3.3160000000000003,2.4023378,方正科技
2019-09-04,sh.600601,3.4500,2.550705,0,3.3899999999999997,2.5063448,方正科技
2019-09-11,sh.600601,3.6600,2.705965,0,3.646,2.6956144,方正科技
2019-09-19,sh.600601,3.6800,2.720752,0,3.668,2.7118798000000006,方正科技
2019-09-26,sh.600601,3.4100,2.521131,0,3.62,2.6763916,方正科技
2019-10-10,sh.600601,3.4600,2.558098,0,3.468,2.5640128000000004,方正科技
2019-10-17,sh.600601,3.4600,2.558098,0,3.5439999999999996,2.6202022,方正科技
2019-10-24,sh.600601,3.3000,2.439805,0,3.372,2.4930366,方正科技
2019-10-31,sh.600601,3.2800,2.540308,0,3.3480000000000003,2.5695638,方正科技
2019-11-07,sh.600601,3.2600,2.524819,0,3.2840000000000003,2.5434064,方正科技
2019-11-14,sh.600601,3.3100,2.563543,0,3.2660000000000005,2.5294655999999995,方正科技
2019-11-21,sh.600601,3.3600,2.602267,0,3.3659999999999997,2.606914,方正科技
2019-11-28,sh.600601,3.2500,2.517074,0,3.2879999999999994,2.5465044,方正科技
2019-12-05,sh.600601,3.4200,2.648736,0,3.3939999999999997,2.6285993999999997,方正科技
2019-12-12,sh.600601,3.4500,2.671971,0,3.4840000000000004,2.6983034000000004,方正科技
2019-12-19,sh.600601,3.7500,2.904316,0,3.6120000000000005,2.7974373999999997,方正科技
2019-12-26,sh.600601,3.7000,2.865592,0,3.6759999999999997,2.8470041999999998,方正科技
2020-01-03,sh.600601,3.6800,2.850102,0,3.6719999999999997,2.8439064000000003,方正科技
2020-01-10,sh.600601,3.7500,2.904316,0,3.694,2.860945,方正科技
2020-01-17,sh.600601,3.6200,2.803633,0,3.688,2.856298,方正科技
2020-02-03,sh.600601,3.0900,2.393156,0,3.3959999999999995,2.6301484,方正科技
2020-02-10,sh.600601,3.0900,2.393156,0,3.048,2.3606278,方正科技
2020-02-17,sh.600601,3.1300,2.424136,0,3.072,2.3792158,方正科技
2020-02-24,sh.600601,3.7000,2.865592,0,3.46,2.67352,方正科技
2020-03-02,sh.600601,3.5500,2.749419,0,3.7119999999999997,2.8748856,方正科技
2020-03-09,sh.600601,3.4200,2.648736,0,3.5119999999999996,2.7199888,方正科技
2020-03-16,sh.600601,3.2500,2.517074,0,3.402,2.6347956000000003,方正科技
